measurement of the rate during moderate exercise,0,Diagnostic_test_results,0,is_subclass_of
Electrocardiogram: P-R interval,0,Diagnostic_test_results,0,is_subclass_of
Dietary sodium intake,0,Diagnostic_test_results,0,is_subclass_of
Vital capacity,0,Diagnostic_test_results,0,is_subclass_of
mean gradient,0,Diagnostic_test_results,0,is_subclass_of
mass,0,Diagnostic_test_results,0,is_subclass_of
Azotemia,0,Diagnostic_test_results,0,is_subclass_of
Serum sodium measurement,0,Diagnostic_test_results,0,is_subclass_of
qrs width,0,Diagnostic_test_results,0,is_subclass_of
x-ray of chest: mass of heart,0,Diagnostic_test_results,0,is_subclass_of
Contrast neuroradiography,0,Diagnostic_test_results,0,is_subclass_of
pulse-wave and tissue doppler,0,Diagnostic_test_results,0,is_subclass_of
HYPONATREMIA EUVOLEMIC,0,Diagnostic_test_results,0,is_subclass_of
Low density lipoprotein cholesterol measurement,0,Diagnostic_test_results,0,is_subclass_of
mitral inflow pattern,0,Diagnostic_test_results,0,is_subclass_of
echocardiography: internal diameter of inferior vena cava,0,Diagnostic_test_results,0,is_subclass_of
the ratio of early to late diastolic filling (e/a,0,Diagnostic_test_results,0,is_subclass_of
Platelet Count measurement,0,Diagnostic_test_results,0,is_subclass_of
preserved ef,0,Diagnostic_test_results,0,is_subclass_of
Epidermal Growth Factor Receptor,0,Diagnostic_test_results,0,is_subclass_of
mitral inflow e/a ratio,0,Diagnostic_test_results,0,is_subclass_of
inspiratory collapse of at least 50%,0,Diagnostic_test_results,0,is_subclass_of
left main coronary artery stenosis,0,Diagnostic_test_results,0,is_subclass_of
Right ventricular systolic pressure increased,0,Diagnostic_test_results,0,is_subclass_of
Creatine kinase MB measurement,0,Diagnostic_test_results,0,is_subclass_of
Q wave - finding,0,Diagnostic_test_results,0,is_subclass_of
Gradient.mean,0,Diagnostic_test_results,0,is_subclass_of
Serum total cholesterol measurement,0,Diagnostic_test_results,0,is_subclass_of
regional myocardial thinning,0,Diagnostic_test_results,0,is_subclass_of
biomarkers of myocardial injury or fibrosis,0,Diagnostic_test_results,0,is_subclass_of
cardiac chamber size and function,0,Diagnostic_test_results,0,is_subclass_of
Proteinuria,0,Diagnostic_test_results,0,is_subclass_of
edpvr,0,Diagnostic_test_results,0,is_subclass_of
proximal left anterior descending coronary artery stenosis,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary Venous Wedge Pressure,0,Diagnostic_test_results,0,is_subclass_of
Hypotension,0,Diagnostic_test_results,0,is_subclass_of
QRS duration:Time:Point in time:Heart:Quantitative:EKG,0,Diagnostic_test_results,0,is_subclass_of
Entire inferior vena cava,0,Diagnostic_test_results,0,is_subclass_of
rv size,0,Diagnostic_test_results,0,is_subclass_of
velocity of early diastolic filling (evel,0,Diagnostic_test_results,0,is_subclass_of
Urine volume finding,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary Artery Wedge Pressure,0,Diagnostic_test_results,0,is_subclass_of
Oxygen saturation measurement,0,Diagnostic_test_results,0,is_subclass_of
Pleural effusion disorder,0,Diagnostic_test_results,0,is_subclass_of
Left Atrium Dimension,0,Diagnostic_test_results,0,is_subclass_of
heart rate variability,0,Diagnostic_test_results,0,is_subclass_of
end-diastolic pressure (edp),0,Diagnostic_test_results,0,is_subclass_of
E wave.max/A wave.max:VelRto:Pt:Mitral valve:Qn:US.doppler,0,Diagnostic_test_results,0,is_subclass_of
(a pulm-a mitral) duration,0,Diagnostic_test_results,0,is_subclass_of
chamber sizes,0,Diagnostic_test_results,0,is_subclass_of
Infarction,0,Diagnostic_test_results,0,is_subclass_of
teichholz,0,Diagnostic_test_results,0,is_subclass_of
Ventricular filling pressure increased,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary venous congestion,0,Diagnostic_test_results,0,is_subclass_of
Increased pulmonary arterial wedge pressure,0,Diagnostic_test_results,0,is_subclass_of
Cardiac Catheterization Procedures,0,Diagnostic_test_results,0,is_subclass_of
echocardiography: thickness of ventricular septum,0,Diagnostic_test_results,0,is_subclass_of
tapse,0,Diagnostic_test_results,0,is_subclass_of
decreased fractional shortening at midwall,0,Diagnostic_test_results,0,is_subclass_of
pet baseline perfusion deficits,0,Diagnostic_test_results,0,is_subclass_of
systolic tissue doppler velocities,0,Diagnostic_test_results,0,is_subclass_of
Glucose measurement_ fasting,0,Diagnostic_test_results,0,is_subclass_of
Ventricular filling pressure increased,0,Diagnostic_test_results,0,is_subclass_of
respiratory gaseous exchange,0,Diagnostic_test_results,0,is_subclass_of
transmural extent of scar,0,Diagnostic_test_results,0,is_subclass_of
Doppler echocardiography: abnormal diastolic relaxation,0,Diagnostic_test_results,0,is_subclass_of
Anterior Q wave,0,Diagnostic_test_results,0,is_subclass_of
Left ventricular diastolic dysfunction,0,Diagnostic_test_results,0,is_subclass_of
Left ventricular ejection fraction,0,Diagnostic_test_results,0,is_subclass_of
Prolonged QRS duration,0,Diagnostic_test_results,0,is_subclass_of
Ambulatory continuous electrocardiography [ECG],0,Diagnostic_test_results,0,is_subclass_of
Low QRS voltages,0,Diagnostic_test_results,0,is_subclass_of
Electrolytes measurement_ serum,0,Diagnostic_test_results,0,is_subclass_of
Electrocardiogram poor R-wave progression,0,Diagnostic_test_results,0,is_subclass_of
tissue doppler imaging,0,Diagnostic_test_results,0,is_subclass_of
Iodine 123 meta-iodobenzylguanidine study,0,Diagnostic_test_results,0,is_subclass_of
Ferritin,0,Diagnostic_test_results,0,is_subclass_of
Anemia,0,Diagnostic_test_results,0,is_subclass_of
Coronary artery calcification,0,Diagnostic_test_results,0,is_subclass_of
stress test resting diastolic BP,0,Diagnostic_test_results,0,is_subclass_of
cardiac valve area,0,Diagnostic_test_results,0,is_subclass_of
Myocardial perfusion stress imaging using technetium 99m metaiodobenzylguanidine tetrofosmin,0,Diagnostic_test_results,0,is_subclass_of
Orthostatic blood pressure,0,Diagnostic_test_results,0,is_subclass_of
Renal Insufficiency,0,Diagnostic_test_results,0,is_subclass_of
valve function,0,Diagnostic_test_results,0,is_subclass_of
Right atrial pressure,0,Diagnostic_test_results,0,is_subclass_of
T' wave amplitude.lead V1:Elpot:Pt:Heart:Qn:EKG,0,Diagnostic_test_results,0,is_subclass_of
Hyperglycemia,0,Diagnostic_test_results,0,is_subclass_of
Doppler Ultrasound Imaging,0,Diagnostic_test_results,0,is_subclass_of
Body Surface Area,0,Diagnostic_test_results,0,is_subclass_of
Cardiac blood pool imaging,0,Diagnostic_test_results,0,is_subclass_of
Tissue velocity,0,Diagnostic_test_results,0,is_subclass_of
x-ray of chest: pulmonary veins Kerley's B lines (linear + pleura),0,Diagnostic_test_results,0,is_subclass_of
Pulmonary Hypertension,0,Diagnostic_test_results,0,is_subclass_of
Fluid intake,0,Diagnostic_test_results,0,is_subclass_of
Hypokinesia,0,Diagnostic_test_results,0,is_subclass_of
Valvular disease,0,Diagnostic_test_results,0,is_subclass_of
Electrocardiography,0,Diagnostic_test_results,0,is_subclass_of
Coronary Arteriosclerosis,0,Diagnostic_test_results,0,is_subclass_of
Cardiac Arrhythmia,0,Diagnostic_test_results,0,is_subclass_of
echocardiography: chamber volume of left ventricle,0,Diagnostic_test_results,0,is_subclass_of
strain rate,0,Diagnostic_test_results,0,is_subclass_of
apical biplane method of discs,0,Diagnostic_test_results,0,is_subclass_of
99mtc-dpd scan,0,Diagnostic_test_results,0,is_subclass_of
Polysomnography,0,Diagnostic_test_results,0,is_subclass_of
Cardiomegaly,0,Diagnostic_test_results,0,is_subclass_of
doppler systolic and diastolic indices,0,Diagnostic_test_results,0,is_subclass_of
Ventricular volume,0,Diagnostic_test_results,0,is_subclass_of
tissue doppler e' wave velocity,0,Diagnostic_test_results,0,is_subclass_of
echocardiography: left atrial volume,0,Diagnostic_test_results,0,is_subclass_of
Right ventricular dilatation,0,Diagnostic_test_results,0,is_subclass_of
Decreased cardiac ejection fraction,0,Diagnostic_test_results,0,is_subclass_of
velocity of filling with atrial contraction (avel,0,Diagnostic_test_results,0,is_subclass_of
electrocardiogram: intraventricular conduction delay (IVCD),0,Diagnostic_test_results,0,is_subclass_of
Plasma creatinine level,0,Diagnostic_test_results,0,is_subclass_of
Activity level,0,Diagnostic_test_results,0,is_subclass_of
Troponin increased,0,Diagnostic_test_results,0,is_subclass_of
Myocardial imaging for infarct_ planar technique,0,Diagnostic_test_results,0,is_subclass_of
Ammonia N-13,0,Diagnostic_test_results,0,is_subclass_of
A wave,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary function tests,0,Diagnostic_test_results,0,is_subclass_of
left ventricular volumes,0,Diagnostic_test_results,0,is_subclass_of
overnight sleep study,0,Diagnostic_test_results,0,is_subclass_of
Galectin 3,0,Diagnostic_test_results,0,is_subclass_of
ventricular systolic and diastolic function,0,Diagnostic_test_results,0,is_subclass_of
prominent upper lobe vasculature,0,Diagnostic_test_results,0,is_subclass_of
av plane systolic excursion,0,Diagnostic_test_results,0,is_subclass_of
Finding of liver enzyme levels,0,Diagnostic_test_results,0,is_subclass_of
deformation imaging,0,Diagnostic_test_results,0,is_subclass_of
midregional fragment of proadrenomedullin,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary artery pressure,0,Diagnostic_test_results,0,is_subclass_of
tachyarrhythmia,0,Diagnostic_test_results,0,is_subclass_of
Body mass index procedure,0,Diagnostic_test_results,0,is_subclass_of
Intravascular US scan,0,Diagnostic_test_results,0,is_subclass_of
Heart valve stenosis,0,Diagnostic_test_results,0,is_subclass_of
Electrocardiogram: left ventricle hypertrophy (finding),0,Diagnostic_test_results,0,is_subclass_of
pseudoinfarct pattern,0,Diagnostic_test_results,0,is_subclass_of
Cardiac index,0,Diagnostic_test_results,0,is_subclass_of
Hematocrit level,0,Diagnostic_test_results,0,is_subclass_of
Serum magnesium measurement,0,Diagnostic_test_results,0,is_subclass_of
lv diastolic stiffness,0,Diagnostic_test_results,0,is_subclass_of
Left atrial hypertrophy,0,Diagnostic_test_results,0,is_subclass_of
Thyroid function tests abnormal,0,Diagnostic_test_results,0,is_subclass_of
Hemosiderin-laden macrophage,0,Diagnostic_test_results,0,is_subclass_of
elevations in bilirubin,0,Diagnostic_test_results,0,is_subclass_of
lv diastolic function,0,Diagnostic_test_results,0,is_subclass_of
MCHC - low,0,Diagnostic_test_results,0,is_subclass_of
orthostatic testing,0,Diagnostic_test_results,0,is_subclass_of
noninvasive evaluation of lv function,0,Diagnostic_test_results,0,is_subclass_of
Serum digoxin measurement,0,Diagnostic_test_results,0,is_subclass_of
X-Ray Computed Tomography,0,Diagnostic_test_results,0,is_subclass_of
myocardial mass,0,Diagnostic_test_results,0,is_subclass_of
Echocardiography,0,Diagnostic_test_results,0,is_subclass_of
Peripheral oxygen saturation,0,Diagnostic_test_results,0,is_subclass_of
mitral regurgitant blood flow,0,Diagnostic_test_results,0,is_subclass_of
Pulmonary artery diastolic pressure,0,Diagnostic_test_results,0,is_subclass_of
Sustained ventricular tachycardia,0,Diagnostic_test_results,0,is_subclass_of
sparkling pattern,0,Diagnostic_test_results,0,is_subclass_of
intracardiac filling pressures,0,Diagnostic_test_results,0,is_subclass_of
Potassium:SCnc:Pt:Ser/Plas:Qn,0,Diagnostic_test_results,0,is_subclass_of
Total Peripheral Resistance,0,Diagnostic_test_results,0,is_subclass_of
Electrocardiogram P wave biphasic,0,Diagnostic_test_results,0,is_subclass_of
viable lv myocardium,0,Diagnostic_test_results,0,is_subclass_of
peripheral eosinophilia,0,Diagnostic_test_results,0,is_subclass_of
ST segment elevation (finding),0,Diagnostic_test_results,0,is_subclass_of
Bicarbonate measurement,0,Diagnostic_test_results,0,is_subclass_of
viability,0,Diagnostic_test_results,0,is_subclass_of
delayed enhancement from t1-weighted images,0,Diagnostic_test_results,0,is_subclass_of
ST segment depression (finding),0,Diagnostic_test_results,0,is_subclass_of
LDL Cholesterol Lipoproteins,0,Diagnostic_test_results,0,is_subclass_of
N-terminal pro-B-type natriuretic peptide,0,Diagnostic_test_results,0,is_subclass_of
abnormalities of lv diastolic filling,0,Diagnostic_test_results,0,is_subclass_of
ventricular systolic and diastolic function,0,Diagnostic_test_results,0,is_subclass_of
regional cardiac wall motion dysfunction,0,Diagnostic_test_results,0,is_subclass_of
Plasma pro-brain natriuretic peptide level,0,Diagnostic_test_results,0,is_subclass_of
Right ventricular systolic dysfunction,0,Diagnostic_test_results,0,is_subclass_of
