acquired immunity to serotype 2 dengue,0,acquired immunity to dengue,0,is_subclass_of
acquired immunity to serotype 3 dengue,0,acquired immunity to dengue,0,is_subclass_of
acquired immunity to serotype 4 dengue,0,acquired immunity to dengue,0,is_subclass_of
acquired immunity to serotype 5 dengue,0,acquired immunity to dengue,0,is_subclass_of
asymptomatic dengue,0,dengue fever,0,is_subclass_of
dengue hemorrhagic fever,0,dengue fever,0,is_subclass_of
dengue shock syndrome,0,dengue fever,0,is_subclass_of
dengue fever,0,infectious disease,0,is_subclass_of
dengue C protein,0,dengue virus protein,0,is_subclass_of
dengue prM protein,0,dengue virus protein,0,is_subclass_of
dengue E protein,0,dengue virus protein,0,is_subclass_of
dengue NS2B protein,0,dengue virus protein,0,is_subclass_of
dengue NS2A protein,0,dengue virus protein,0,is_subclass_of
dengue NS5 protein,0,dengue virus protein,0,is_subclass_of
dengue NS4B protein,0,dengue virus protein,0,is_subclass_of
dengue NS4A protein,0,dengue virus protein,0,is_subclass_of
dengue NS3 protein,0,dengue virus protein,0,is_subclass_of
dengue NS1 protein,0,dengue virus protein,0,is_subclass_of
dengue virus protein,0,pathogen protein,0,is_subclass_of
dengue infection incidence,0,quality of host,0,is_subclass_of
infectious agent seroprevalence,0,quality of host,0,is_subclass_of
immunity,0,quality of host,0,is_subclass_of
susceptibility to dengue virus,0,quality of host,0,is_subclass_of
immunodeficiency,0,quality of host,0,is_subclass_of
G6PD deficiency,0,quality of host,0,is_subclass_of
incidence of dengue fever,0,quality of host population,0,is_subclass_of
prevalence of dengue fever,0,quality of host population,0,is_subclass_of
dengue endemicity,0,quality of host population,0,is_subclass_of
infectious disease endemicity,0,quality of host population,0,is_subclass_of
mortality of dengue fever,0,measure relating to aggregate of vertebrates,0,is_subclass_of
morbidity of dengue fever,0,measure relating to aggregate of vertebrates,0,is_subclass_of
abundance of athropods per host,0,measure relating to aggregate of vertebrates,0,is_subclass_of
amplification/reservoir host capacity,0,measure relating to aggregate of vertebrates,0,is_subclass_of
infection incidence rate,0,measure relating to aggregate of vertebrates,0,is_subclass_of
intensity of host infestation by arthropods,0,measure relating to aggregate of vertebrates,0,is_subclass_of
measure of host infectivity,0,measure relating to aggregate of vertebrates,0,is_subclass_of
vectorial capacity,0,measure relating to aggregate of vertebrates,0,is_subclass_of
dengue serotype 1 viral genome,0,dengue viral genome,0,is_subclass_of
dengue serotype 2 viral genome,0,dengue viral genome,0,is_subclass_of
dengue serotype 3 viral genome,0,dengue viral genome,0,is_subclass_of
dengue serotype 4 viral genome,0,dengue viral genome,0,is_subclass_of
dengue serotype 5 viral genome,0,dengue viral genome,0,is_subclass_of
dengue viral genome,0,positive sense viral genome,0,is_subclass_of
dengue virus genome replication,0,viral genome replication,0,is_subclass_of
001096/07-1,0,Dengue serotype 1 virus,0,is_subclass_of
30597/07-1,0,Dengue serotype 1 virus,0,is_subclass_of
49440-1,0,Dengue serotype 1 virus,0,is_subclass_of
98901518 DHF DV-1(1),0,Dengue serotype 1 virus,0,is_subclass_of
98901530 DF DV-1(1),0,Dengue serotype 1 virus,0,is_subclass_of
BR/97-111(1),0,Dengue serotype 1 virus,0,is_subclass_of
BR/97-233(1),0,Dengue serotype 1 virus,0,is_subclass_of
BR/97-409(1),0,Dengue serotype 1 virus,0,is_subclass_of
CHI3336-02(1),0,Dengue serotype 1 virus,0,is_subclass_of
Comoros 04.329/93(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/hu/Seychelles/NIID41/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/hu/Yap/NIID27/2004(1),0,Dengue serotype 1 virus,0,is_subclass_of
DEN1/GZ/OY,0,Dengue serotype 1 virus,0,is_subclass_of
DEN1/GZ/XNC,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BOL-KW010,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2374/2000(1),0,Dengue serotype 1 virus,0,is_subclass_of
00407/95-1,0,Dengue serotype 1 virus,0,is_subclass_of
02-20(1),0,Dengue serotype 1 virus,0,is_subclass_of
03881/92-1,0,Dengue serotype 1 virus,0,is_subclass_of
16007 (PDK-13)(1),0,Dengue serotype 1 virus,0,is_subclass_of
16007(1),0,Dengue serotype 1 virus,0,is_subclass_of
259par00(1),0,Dengue serotype 1 virus,0,is_subclass_of
280par00(1),0,Dengue serotype 1 virus,0,is_subclass_of
293arg00(1),0,Dengue serotype 1 virus,0,is_subclass_of
295arg00(1),0,Dengue serotype 1 virus,0,is_subclass_of
297arg00(1),0,Dengue serotype 1 virus,0,is_subclass_of
301arg00(1),0,Dengue serotype 1 virus,0,is_subclass_of
30231/97-1,0,Dengue serotype 1 virus,0,is_subclass_of
30399/95-1,0,Dengue serotype 1 virus,0,is_subclass_of
71/02GZ(1),0,Dengue serotype 1 virus,0,is_subclass_of
A88(type 1),0,Dengue serotype 1 virus,0,is_subclass_of
Abidjan(1),0,Dengue serotype 1 virus,0,is_subclass_of
ARG0028(1),0,Dengue serotype 1 virus,0,is_subclass_of
ARG0048(1),0,Dengue serotype 1 virus,0,is_subclass_of
ARG9920(1),0,Dengue serotype 1 virus,0,is_subclass_of
BR/01-MR(1),0,Dengue serotype 1 virus,0,is_subclass_of
Cambodia(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.059/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.194/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.206/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.23819/96(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.305/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.31459/98(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.31987/98(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.32514/98(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.37726/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.38862/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.40553/71(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.40568/76(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.44168/01(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.44988/02(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1.Myanmar.49440/02(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/H/IMTSSA/98/606(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2398DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2402DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2887DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2895DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2901DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2916DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K2928DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3297DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3300DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3301DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3318DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3886DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3894DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3903DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3904DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3905DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3908DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3910DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3911DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3915DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3916DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3930DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3933DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3934DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K3935DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4138DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4139DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4140DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4142DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4147DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4152DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4154DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4172DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4173DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4174DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4175DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4183DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4441DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4443DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4468DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4479DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4480DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4604DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4605DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4606DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4609DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4620DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4621DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4622DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4632DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K4820DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K814DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K847DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/05K872DK1/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/06K2236DK1/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1/SG/06K2290DK1/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY05-33915(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY95-3891(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY95-3928(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-7814(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-7891(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-7905(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-8064(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-8080(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY96-8081(1),0,Dengue serotype 1 virus,0,is_subclass_of
D1MY97-10245(1),0,Dengue serotype 1 virus,0,is_subclass_of
D87-116-1,0,Dengue serotype 1 virus,0,is_subclass_of
D90-1197-1,0,Dengue serotype 1 virus,0,is_subclass_of
Den1BR/90(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2375/2000(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2378/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2381/2002(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2384/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2389/2004(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2392/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2395/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2398/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V2401/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/BR/BID-V3490/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3376/1998(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3377/1998(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3378/1999(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3379/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3380/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3381/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3382/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3383/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3385/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3386/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3387/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3388/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3390/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/CO/BID-V3391/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3775/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3776/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3779/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3780/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3781/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3782/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3783/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3785/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3786/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3787/2009(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3792/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3793/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3912/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3913/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3914/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3915/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3916/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3917/2008(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3918/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3919/2000(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3925/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3926/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/IPC/BID-V3927/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1978/2000(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1979/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1981/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1982/2001,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1983/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1984/2001(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1985/2002(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1987/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1988/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1989/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1990/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1991/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1992/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1993/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1994/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1995/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1996/2003(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1997/2004(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1998/2004,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V1999/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2000/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2001/2005(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2002/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2003/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2004/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2005/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2006/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2007/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2008/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2010/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2011/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2012/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2013/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V2014/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V3773/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4234/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4235/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4236/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4237/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4238/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4239/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4240/2006,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4241/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4242/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4243/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4244/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4245/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4246/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4247/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4248/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4249/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4250/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4251/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4252/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4253/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4254/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4257/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4258/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4259/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4260/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4261/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4262/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/KH/BID-V4264/2008-1,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3656/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3657/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3658/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3659/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3664/2006(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3665/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3667/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3668/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3669/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3671/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3673/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3677/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3679/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3680/2007,0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3682/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3683/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3685/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
DENV-1/MX/BID-V3686/2007(1),0,Dengue serotype 1 virus,0,is_subclass_of
