frame screen, 0.5325000000000001
responsiveness to host cue, 0.5325000000000001
behaviour of crepuscular and nocturnal species, 0.5325000000000001
response to optical cue during pre-oviposition stage and oviposition, 0.5325000000000001
development of the central nervous system, 0.5325000000000001
melanotic encapsulation, 0.5325000000000001
modified AChE, 0.5325000000000001
host, 0.513375
growth inhibitor, 0.513375
antiviral response, 0.513375
diuresis, 0.513375
person_attribute, 0.5133699428119962
midgut receptor mediated resistance, 0.5133618100603656
mutated protein, 0.49432034634471705
production of molecular mediators of immune response, 0.4942960297085103
channel, 0.49426593908524763
live attenuated vaccine candidate, 0.49425
sensory perception, 0.49425
secreta, 0.49425
alpha-beta T cell, 0.49425
GABA receptor mediated resistance, 0.4942375042677148
insecticidal substance, 0.4793343364551944
hemic and immune system symptom, 0.4779987639933928
habitat, 0.47799826607415363
viral genome, 0.4779974995476034
establishment of localization in host, 0.47799375000000005
Clavicipitaceae, 0.47799375000000005
Insecta, 0.47799375000000005
process of human host population, 0.4779904062346015
wetland, 0.40512907533739645
nutritional process, 0.4050249880685163
lake, 0.40501985491587933
artificial channel, 0.40501875186499714
cytokine production during immune response, 0.4050175351270515
kinetic response to chemical stimulus, 0.4050162199925227
nervous system symptom, 0.40501546680436784
pain, 0.40501401566909195
prevalence of dengue fever, 0.405
collection of entomological data, 0.405
incubation period, 0.405
ancillary treatment of severe dengue fever, 0.405
glycosaminoglycan, 0.405
live attenuated viral vaccine candidate, 0.405
subunit vaccine candidate, 0.405
DNA vaccine candidate, 0.405
vision, 0.405
antibody, 0.405
receptor, 0.405
immunosuppression, 0.405
insemination, 0.405
CD4-positive_ alpha-beta T cell mediated immune response, 0.405
saliva, 0.405
other_symptom, 0.405
moulting disruptor, 0.405
mature alpha-beta T cell, 0.405
reception of physical stimuli, 0.405
response to chemical cue, 0.405
regulation of larval behaviour, 0.405
adult locomotion, 0.405
pupal locomotion, 0.405
orthokinesis, 0.405
klinokinesis, 0.405
toxin, 0.405
insecticide-treated net, 0.405
insect source, 0.405
quality of optical resolution, 0.405
autogeny, 0.405
thalassaemia-related haemoglobin, 0.405
annual fish, 0.405
activation, 0.405
multiple feeding, 0.405
collecting, 0.405
response of single-walled multiporous peg sensilla, 0.405
response of double-walled multiporous peg sensilla, 0.405
cytochrome b mutated protein, 0.405
modified GABA receptor, 0.405
behavioural resistance, 0.405
cuticle permeability related resistance, 0.405
active insecticidal substance, 0.3874521605355228
abiotic object aggregate, 0.38598528516788905
larval development, 0.3858925351270515
helper T cell, 0.3858853772590085
Mammalia, 0.3858831603620115
anatomical cluster, 0.385881104270005
anthropogenic habitat, 0.38588031302841597
RNA viral genome, 0.38587941123247455
regulation of metabolic process, 0.3858785530950593
immune_system_symptom, 0.385875
metamorphosis, 0.385875
colonization of host, 0.385875
mitosporic Clavicipitaceae, 0.385875
diptera, 0.385875
binding site, 0.385875
immunization of population, 0.38587106615835465
response to oviposition-repellent, 0.34125000000000005
Viruses, 0.2917068643601302
container, 0.2777110504021236
lymphocyte, 0.2775554392367251
pathogen protein, 0.27755188629504235
adult female feeding behaviour, 0.2775501107549643
Homo sapiens, 0.2775422456324066
protein complex, 0.27753100171214184
lymphocyte activation during immune response, 0.27752498755604843
skin and integumentary tissue symptom, 0.27751967111451503
nervous system process, 0.2775187945640999
leukocyte mediated cytotoxic response, 0.2775175351270515
dendritic cell activation during immune response, 0.27751621999252263
infectious disease, 0.2775158126526658
response of gustatory sensilla, 0.2775149048579938
CD4-positive helper T cell, 0.27751220854001
blood meal, 0.27751220854000996
myeloid leukocyte, 0.27751129289950927
dendritic cell, 0.27751129289950927
Primates, 0.2775096004258958
endocytosis, 0.2775087685884614
initiation of dengue infection, 0.27750876756352577
regulation of adult behaviour, 0.27750876756352577
food ingestion, 0.27750876756352577
density, 0.2775074524289969
cell death, 0.2775074524289969
nitrogen compound metabolic process, 0.2775074524289969
cultivated habitat, 0.2775062506216658
ssRNA viral genome, 0.2775051896852641
iatrogenic dengue transmission proocess, 0.2775050135002871
membrane fusion, 0.27750426147524404
regulation of gene expression, 0.2775041801118345
human ankyrin, 0.2775
pathogen, 0.2775
amplification/reservoir host capacity, 0.2775
carrier, 0.2775
vector borne dengue transmission process, 0.2775
isothermal amplification assay, 0.2775
colonization of human, 0.2775
condition of dengue virus, 0.2775
condition of dengue vector, 0.2775
resistance to drug, 0.2775
pathogenic disposition, 0.2775
survival, 0.2775
phsyical examination, 0.2775
oxidative phosphorylation inhibitor, 0.2775
enzyme, 0.2775
parasite, 0.2775
cell recognition, 0.2775
modulation of host immune response, 0.2775
oviposition, 0.2775
dengue virus antigen detection, 0.2775
hematologic test, 0.2775
Fc receptor recognition, 0.2775
non-immune immigrant, 0.2775
tire, 0.2775
drain, 0.2775
egg laying behaviour, 0.2775
lymphatic_system_symptom, 0.2775
Phaeophyceae, 0.2775
methyl bromide, 0.2775
malathion, 0.2775
blood cell, 0.2775
mangrove swamp, 0.2775
fresh water, 0.2775
moulting, 0.2775
myeloid cell activation during immune response, 0.2775
antigen processing and presentation following phagocytosis, 0.2775
respiratory burst during defense response, 0.2775
metamorphosis of the muscular system, 0.2775
cleavage by proteases, 0.2775
adult energy metabolism, 0.2775
virus induced gene silencing, 0.2775
regulation of digestive enzyme synthesis, 0.2775
osmotic and ionic regulation, 0.2775
regulation of endocytosis, 0.2775
filling, 0.2775
blood, 0.2775
retraction of peritrophic matrix, 0.2775
excretion of tubular fluid, 0.2775
imaginal disk development, 0.2775
response to host odour, 0.2775
modified midgut receptor, 0.2775
Metarhizium, 0.2775
nematocera, 0.2775
nucleotide binding site, 0.2775
fever, 0.2775
vaccination of population, 0.2774953719510055
introduction of Romanomermis culicivorax, 0.2774926463274522
fipronil / phenylpyrazole, 0.21375000000000002
response to oviposition-deterrent, 0.21375000000000002
age, 0.21374702518352712
sex, 0.21374702518352712
spatiotemporal region, 0.1501347146385089
coastal wetland, 0.15012979232046986
response to visual stimuli, 0.15011573205290138
epidemiological type of dengue fever, 0.1500876781975966
receptor recognition, 0.1500777468820325
measure relating to aggregate of vertebrates, 0.15007759293720296
dengue virus protein, 0.15006104270004977
gene, 0.15006104270004977
formation of assembly, 0.1500525873027575
acquired immunity to dengue, 0.1500438378176288
susceptibility to dengue virus, 0.1500438378176288
clinical manifestation of specific dengue serotype, 0.1500438378176288
dengue virus seroprevalence, 0.1500438378176288
hearing response during mating, 0.15004381973923175
cell mediated immune response, 0.15004379397981119
dengue endemicity, 0.15003507076657085
dengue viral genome, 0.1500305213500249
general symptom, 0.1500295066717724
GST, 0.15002823109886673
cytochrome P450, 0.15002823109886673
measure relating to aggregate of arthropods, 0.1500263026905773
protein domain, 0.1500263026905773
sexual behaviour, 0.1500263026905773
response to visual stimulus during mating, 0.15002628822885392
anthropogenic feature, 0.15002206101764362
freshwater wetland, 0.15002206101764362
Bacteria, 0.15001998841698863
fish, 0.1500191832630824
dengue fever, 0.15001860312078324
immunoglobulin, 0.15001831330684312
immunodeficiency, 0.15001753512705154
endemic dengue fever, 0.15001753512705154
induced dengue fever, 0.15001753512705154
phagocytosis, 0.15001753512705154
complement activation, 0.15001753512705154
opsonization, 0.15001753512705154
leukocyte degranulation, 0.15001753512705154
rythmic process, 0.15001753512705154
response to sugar solution, 0.15001753512705154
anatomical system, 0.15001753512705154
COE, 0.15001642957393066
formation of peritrophic matrix, 0.15001621999252268
adult response of olfactory sensilla while host-seeking, 0.15001621999252268
hemic system symptom, 0.1500147533358862
canal, 0.15001470734509575
pond, 0.15001470734509575
Aedes, 0.15001466961931118
alpha-beta T cell receptor complex, 0.15001345794255286
sensation perception, 0.15001327846180398
excreta, 0.15001220854000996
immunoglobulin G, 0.15001220854000996
Hominoidea, 0.15001129461870089
nutrition_ metabolism_ and development symptom, 0.15000983555725747
cardiovascular system symptom, 0.15000983555725747
digestive system symptom, 0.15000983555725747
neurological and physiological symptom, 0.15000909789046318
dengue infection, 0.15000886851803244
infectious agent seroprevalence, 0.15000877012586478
clinical manifestation of dengue, 0.15000877012586478
spatial region, 0.1500087691009292
population density, 0.15000876756352577
viral genome replication, 0.15000876756352577
hyperendemicity, 0.15000876756352577
imported dengue fever, 0.15000876756352577
refractoriness, 0.15000876756352577
virion assembly, 0.15000876756352577
virus maturation, 0.15000876756352577
complement receptor recognition, 0.15000876756352577
mating, 0.15000876756352577
humoral immune response, 0.15000876756352577
conventional dendritic cell activation during immune response, 0.15000876756352577
T cell activation during immune response, 0.15000876756352577
nitric oxide metabolic process, 0.15000876756352577
activation-induced cell death, 0.15000876756352577
kinetic response to an attractant, 0.15000876756352577
Nematoda, 0.1500073536725479
ditch, 0.1500073536725479
plantation, 0.1500073536725479
positive sense viral genome, 0.1500061055120754
lymphocyte of B cell lineage, 0.150006104270005
granulocyte, 0.150006104270005
conventional dendritic cell, 0.150006104270005
cytotoxic T cell, 0.150006104270005
Fc receptor complex, 0.150006104270005
replication, 0.1500050137933283
viral entry into host cell via membrane fusion with the plasma membrane, 0.15000501350028708
abdominal symptom, 0.15000491777862876
posttranscriptional gene silencing, 0.15000491777862876
headache, 0.15000491777862876
convulsion, 0.15000491777862876
composite index, 0.15000000000000002
house index, 0.15000000000000002
container index, 0.15000000000000002
Breteau index, 0.15000000000000002
risk factor, 0.15000000000000002
man biting rate, 0.15000000000000002
parous rate, 0.15000000000000002
human blood index, 0.15000000000000002
entomological inoculation rate, 0.15000000000000002
measure relating to vertebrate host, 0.15000000000000002
interleukin 8, 0.15000000000000002
anti-E Ab, 0.15000000000000002
CD36, 0.15000000000000002
defensin, 0.15000000000000002
lysozyme, 0.15000000000000002
interleukin 2, 0.15000000000000002
interleukin 12, 0.15000000000000002
interleukin 4, 0.15000000000000002
interleukin 13, 0.15000000000000002
perforin, 0.15000000000000002
interleukin 10, 0.15000000000000002
C3b, 0.15000000000000002
glycosylphosphatidylinositol anchor, 0.15000000000000002
human glycophorin A, 0.15000000000000002
human glycophorin C, 0.15000000000000002
human spectrin, 0.15000000000000002
human actin, 0.15000000000000002
human band 4.1 protein, 0.15000000000000002
human glucose-6-phosphate dehydrogenase, 0.15000000000000002
interferon-gamma, 0.15000000000000002
tumor necrosis factor-alpha, 0.15000000000000002
toll like receptor 2, 0.15000000000000002
toll like receptor 9, 0.15000000000000002
CD209, 0.15000000000000002
complement receptor type 1, 0.15000000000000002
CD14, 0.15000000000000002
signal transducer and activator of transcription 2, 0.15000000000000002
signal transducer and activator of transcription 3, 0.15000000000000002
heat shock 70 kDa protein 4, 0.15000000000000002
granzyme B, 0.15000000000000002
calnexin, 0.15000000000000002
clusterin, 0.15000000000000002
death domain-associated protein 6, 0.15000000000000002
heterogeneous nuclear ribonucleoproteins C1/C2, 0.15000000000000002
heterogeneous nuclear ribonucleoprotein K, 0.15000000000000002
heat shock protein HSP 90-alpha, 0.15000000000000002
78 kDa glucose-regulated protein, 0.15000000000000002
nuclear receptor-binding protein, 0.15000000000000002
polypyrimidine tract-binding protein 1, 0.15000000000000002
40S ribosomal protein SA, 0.15000000000000002
tight junction protein ZO-1, 0.15000000000000002
SUMO-conjugating enzyme UBC9, 0.15000000000000002
Dengue serotype 5 virus, 0.15000000000000002
virion, 0.15000000000000002
dengue vertical transmission process, 0.15000000000000002
secondary pathogen, 0.15000000000000002
acquired immunity to serotype 1 dengue, 0.15000000000000002
acquired immunity to serotype 2 dengue, 0.15000000000000002
acquired immunity to serotype 3 dengue, 0.15000000000000002
acquired immunity to serotype 4 dengue, 0.15000000000000002
acquired immunity to serotype 5 dengue, 0.15000000000000002
asymptomatic dengue, 0.15000000000000002
dengue hemorrhagic fever, 0.15000000000000002
dengue shock syndrome, 0.15000000000000002
dengue C protein, 0.15000000000000002
dengue prM protein, 0.15000000000000002
dengue E protein, 0.15000000000000002
dengue NS2B protein, 0.15000000000000002
dengue NS2A protein, 0.15000000000000002
dengue NS5 protein, 0.15000000000000002
dengue NS4B protein, 0.15000000000000002
dengue NS4A protein, 0.15000000000000002
dengue NS3 protein, 0.15000000000000002
dengue NS1 protein, 0.15000000000000002
dengue infection incidence, 0.15000000000000002
immunity, 0.15000000000000002
G6PD deficiency, 0.15000000000000002
incidence of dengue fever, 0.15000000000000002
infectious disease endemicity, 0.15000000000000002
mortality of dengue fever, 0.15000000000000002
morbidity of dengue fever, 0.15000000000000002
abundance of athropods per host, 0.15000000000000002
infection incidence rate, 0.15000000000000002
intensity of host infestation by arthropods, 0.15000000000000002
measure of host infectivity, 0.15000000000000002
vectorial capacity, 0.15000000000000002
dengue serotype 1 viral genome, 0.15000000000000002
dengue serotype 2 viral genome, 0.15000000000000002
dengue serotype 3 viral genome, 0.15000000000000002
dengue serotype 4 viral genome, 0.15000000000000002
dengue serotype 5 viral genome, 0.15000000000000002
dengue virus genome replication, 0.15000000000000002
001096/07-1, 0.15000000000000002
30597/07-1, 0.15000000000000002
49440-1, 0.15000000000000002
98901518 DHF DV-1(1), 0.15000000000000002
98901530 DF DV-1(1), 0.15000000000000002
BR/97-111(1), 0.15000000000000002
BR/97-233(1), 0.15000000000000002
BR/97-409(1), 0.15000000000000002
CHI3336-02(1), 0.15000000000000002
Comoros 04.329/93(1), 0.15000000000000002
D1/hu/Seychelles/NIID41/2003(1), 0.15000000000000002
D1/hu/Yap/NIID27/2004(1), 0.15000000000000002
DEN1/GZ/OY, 0.15000000000000002
DEN1/GZ/XNC, 0.15000000000000002
DENV-1/BOL-KW010, 0.15000000000000002
DENV-1/BR/BID-V2374/2000(1), 0.15000000000000002
00407/95-1, 0.15000000000000002
02-20(1), 0.15000000000000002
03881/92-1, 0.15000000000000002
16007 (PDK-13)(1), 0.15000000000000002
16007(1), 0.15000000000000002
259par00(1), 0.15000000000000002
280par00(1), 0.15000000000000002
293arg00(1), 0.15000000000000002
295arg00(1), 0.15000000000000002
297arg00(1), 0.15000000000000002
301arg00(1), 0.15000000000000002
30231/97-1, 0.15000000000000002
30399/95-1, 0.15000000000000002
71/02GZ(1), 0.15000000000000002
A88(type 1), 0.15000000000000002
Abidjan(1), 0.15000000000000002
ARG0028(1), 0.15000000000000002
ARG0048(1), 0.15000000000000002
ARG9920(1), 0.15000000000000002
BR/01-MR(1), 0.15000000000000002
Cambodia(1), 0.15000000000000002
D1.Myanmar.059/01(1), 0.15000000000000002
D1.Myanmar.194/01(1), 0.15000000000000002
D1.Myanmar.206/01(1), 0.15000000000000002
D1.Myanmar.23819/96(1), 0.15000000000000002
D1.Myanmar.305/01(1), 0.15000000000000002
D1.Myanmar.31459/98(1), 0.15000000000000002
D1.Myanmar.31987/98(1), 0.15000000000000002
D1.Myanmar.32514/98(1), 0.15000000000000002
D1.Myanmar.37726/01(1), 0.15000000000000002
D1.Myanmar.38862/01(1), 0.15000000000000002
D1.Myanmar.40553/71(1), 0.15000000000000002
D1.Myanmar.40568/76(1), 0.15000000000000002
D1.Myanmar.44168/01(1), 0.15000000000000002
D1.Myanmar.44988/02(1), 0.15000000000000002
D1.Myanmar.49440/02(1), 0.15000000000000002
D1/H/IMTSSA/98/606(1), 0.15000000000000002
D1/SG/05K2398DK1/2005(1), 0.15000000000000002
D1/SG/05K2402DK1/2005(1), 0.15000000000000002
D1/SG/05K2887DK1/2005(1), 0.15000000000000002
D1/SG/05K2895DK1/2005(1), 0.15000000000000002
D1/SG/05K2901DK1/2005(1), 0.15000000000000002
D1/SG/05K2916DK1/2005(1), 0.15000000000000002
D1/SG/05K2928DK1/2005(1), 0.15000000000000002
D1/SG/05K3297DK1/2005(1), 0.15000000000000002
D1/SG/05K3300DK1/2005(1), 0.15000000000000002
D1/SG/05K3301DK1/2005(1), 0.15000000000000002
D1/SG/05K3318DK1/2005(1), 0.15000000000000002
D1/SG/05K3886DK1/2005(1), 0.15000000000000002
D1/SG/05K3894DK1/2005(1), 0.15000000000000002
D1/SG/05K3903DK1/2005(1), 0.15000000000000002
D1/SG/05K3904DK1/2005(1), 0.15000000000000002
D1/SG/05K3905DK1/2005(1), 0.15000000000000002
D1/SG/05K3908DK1/2005(1), 0.15000000000000002
D1/SG/05K3910DK1/2005(1), 0.15000000000000002
D1/SG/05K3911DK1/2005(1), 0.15000000000000002
D1/SG/05K3915DK1/2005(1), 0.15000000000000002
D1/SG/05K3916DK1/2005(1), 0.15000000000000002
D1/SG/05K3930DK1/2005(1), 0.15000000000000002
D1/SG/05K3933DK1/2005(1), 0.15000000000000002
D1/SG/05K3934DK1/2005(1), 0.15000000000000002
D1/SG/05K3935DK1/2005(1), 0.15000000000000002
D1/SG/05K4138DK1/2005(1), 0.15000000000000002
D1/SG/05K4139DK1/2005(1), 0.15000000000000002
D1/SG/05K4140DK1/2005(1), 0.15000000000000002
D1/SG/05K4142DK1/2005(1), 0.15000000000000002
D1/SG/05K4147DK1/2005(1), 0.15000000000000002
D1/SG/05K4152DK1/2005(1), 0.15000000000000002
D1/SG/05K4154DK1/2005(1), 0.15000000000000002
D1/SG/05K4172DK1/2005(1), 0.15000000000000002
D1/SG/05K4173DK1/2005(1), 0.15000000000000002
D1/SG/05K4174DK1/2005(1), 0.15000000000000002
D1/SG/05K4175DK1/2005(1), 0.15000000000000002
D1/SG/05K4183DK1/2005(1), 0.15000000000000002
D1/SG/05K4441DK1/2005(1), 0.15000000000000002
D1/SG/05K4443DK1/2005(1), 0.15000000000000002
D1/SG/05K4468DK1/2005(1), 0.15000000000000002
D1/SG/05K4479DK1/2005(1), 0.15000000000000002
D1/SG/05K4480DK1/2005(1), 0.15000000000000002
D1/SG/05K4604DK1/2005(1), 0.15000000000000002
D1/SG/05K4605DK1/2005(1), 0.15000000000000002
D1/SG/05K4606DK1/2005(1), 0.15000000000000002
D1/SG/05K4609DK1/2005(1), 0.15000000000000002
D1/SG/05K4620DK1/2005(1), 0.15000000000000002
D1/SG/05K4621DK1/2005(1), 0.15000000000000002
D1/SG/05K4622DK1/2005(1), 0.15000000000000002
D1/SG/05K4632DK1/2005(1), 0.15000000000000002
D1/SG/05K4820DK1/2005(1), 0.15000000000000002
D1/SG/05K814DK1/2005(1), 0.15000000000000002
D1/SG/05K847DK1/2005(1), 0.15000000000000002
D1/SG/05K872DK1/2005(1), 0.15000000000000002
D1/SG/06K2236DK1/2006(1), 0.15000000000000002
D1/SG/06K2290DK1/2006(1), 0.15000000000000002
D1MY05-33915(1), 0.15000000000000002
D1MY95-3891(1), 0.15000000000000002
D1MY95-3928(1), 0.15000000000000002
D1MY96-7814(1), 0.15000000000000002
D1MY96-7891(1), 0.15000000000000002
D1MY96-7905(1), 0.15000000000000002
D1MY96-8064(1), 0.15000000000000002
D1MY96-8080(1), 0.15000000000000002
D1MY96-8081(1), 0.15000000000000002
D1MY97-10245(1), 0.15000000000000002
D87-116-1, 0.15000000000000002
D90-1197-1, 0.15000000000000002
Den1BR/90(1), 0.15000000000000002
DENV-1/BR/BID-V2375/2000(1), 0.15000000000000002
DENV-1/BR/BID-V2378/2001(1), 0.15000000000000002
DENV-1/BR/BID-V2381/2002(1), 0.15000000000000002
DENV-1/BR/BID-V2384/2003(1), 0.15000000000000002
DENV-1/BR/BID-V2389/2004(1), 0.15000000000000002
DENV-1/BR/BID-V2392/2005(1), 0.15000000000000002
DENV-1/BR/BID-V2395/2006(1), 0.15000000000000002
DENV-1/BR/BID-V2398/2007(1), 0.15000000000000002
DENV-1/BR/BID-V2401/2008(1), 0.15000000000000002
DENV-1/BR/BID-V3490/2008(1), 0.15000000000000002
DENV-1/CO/BID-V3376/1998(1), 0.15000000000000002
DENV-1/CO/BID-V3377/1998(1), 0.15000000000000002
DENV-1/CO/BID-V3378/1999(1), 0.15000000000000002
DENV-1/CO/BID-V3379/2001(1), 0.15000000000000002
DENV-1/CO/BID-V3380/2005(1), 0.15000000000000002
DENV-1/CO/BID-V3381/2006(1), 0.15000000000000002
DENV-1/CO/BID-V3382/2006(1), 0.15000000000000002
DENV-1/CO/BID-V3383/2006(1), 0.15000000000000002
DENV-1/CO/BID-V3385/2006(1), 0.15000000000000002
DENV-1/CO/BID-V3386/2007(1), 0.15000000000000002
DENV-1/CO/BID-V3387/2007(1), 0.15000000000000002
DENV-1/CO/BID-V3388/2007(1), 0.15000000000000002
